pid,word,complexity
secwvigenp1, 'फ्रेम',5
secwvigenp1, 'फ़्रेम',5
secwvigenp1, 'बड़ा_बुजुर्ग',5
secwvigenp1, 'बड़ा_बुज़ुर्ग',4
secwvigenp1, 'बड़ा-बुजुर्ग',4
secwvigenp1, 'बड़ा-बुज़ुर्ग',4
secwvigenp1, 'बड़ा-बूढ़ा',4
secwvigenp1, 'बददियानती',3
secwvigenp1, 'बदसलूकी',5
secwvigenp1, 'बनावट',5
secwvigenp1, 'बरपा',5
secwvigenp1, 'बरबाद_करना',5
secwvigenp1, 'बहाना',5
secwvigenp1, 'बिठाना',5
secwvigenp1, 'बिलवाना',5
secwvigenp1, 'बिस्मिल्लाह',3
secwvigenp1, 'बुजुर्ग',4
secwvigenp1, 'बुज़ुर्ग',5
secwvigenp1, 'बुड्ढा',4
secwvigenp1, 'बुढ़वा',4
secwvigenp1, 'बूढ़ा',4
secwvigenp1, 'बेकदरी',5
secwvigenp1, 'बेक़दरी',4
secwvigenp1, 'बेकद्री',5
secwvigenp1, 'बेक़द्री',4
secwvigenp1, 'बेक़रारी',5
secwvigenp1, 'बेचैनी',5
secwvigenp1, 'बेर',5
secwvigenp1, 'बेवफाई',4
secwvigenp1, 'बेवफ़ाई',4
secwvigenp1, 'बेसब्री',4
secwvigenp1, 'बैठाना',5
secwvigenp1, 'भंग',5
secwvigenp1, 'भङ्ग',4
secwvigenp1, 'भरोसा',5
secwvigenp1, 'भव',5
secwvigenp1, 'भाव',5
secwvigenp1, 'भिड़ना',5
secwvigenp1, 'मकसद',5
secwvigenp1, 'मक़सद',4
secwvigenp1, 'मतलब',5
secwvigenp1, 'मतलब',5
secwvigenp1, 'मनसा',5
secwvigenp1, 'मयस्सर_होना',5
secwvigenp1, 'मंशा',5
secwvigenp1, 'मसवदा',5
secwvigenp1, 'मसविदा',5
secwvigenp1, 'मंसा',5
secwvigenp1, 'मसौदा',5
secwvigenp1, 'महल्ला',4
secwvigenp1, 'माने',5
secwvigenp1, 'मायने',5
secwvigenp1, 'मायूसी',5
secwvigenp1, 'मिलना',5
secwvigenp1, 'मिशन',5
secwvigenp1, 'मुसल्लम',4
secwvigenp1, 'मुहल्ला',5
secwvigenp1, 'मुहल्ले',5
secwvigenp1, 'मूर्ति',5
secwvigenp1, 'मूर्त्ति',5
secwvigenp1, 'यकीं',5
secwvigenp1, 'यकीन',4
secwvigenp1, 'यक़ीन',4
secwvigenp1, 'योनि',5
secwvigenp1, 'रंग_रूप',5
secwvigenp1, 'रंग-रूप',5
secwvigenp1, 'रगड़',5
secwvigenp1, 'रगड़ने',5
secwvigenp1, 'रंगरूप',5
secwvigenp1, 'रणथंभोर',4
secwvigenp1, 'रणथम्भोर',1
secwvigenp1, 'रणथम्भौर',1
secwvigenp1, 'रंभी',5
secwvigenp1, 'रम्भी',5
secwvigenp1, 'रसूख',5
secwvigenp1, 'रसूख़',5
secwvigenp1, 'राष्ट्रिक',4
secwvigenp1, 'राष्ट्रीय',4
secwvigenp1, 'रिसाला',5
secwvigenp1, 'रुका_हुआ',4
secwvigenp1, 'रुका',5
secwvigenp1, 'रुसूख',5
secwvigenp1, 'रुसूख़',4
secwvigenp1, 'रूप_रंग',5
secwvigenp1, 'रूप_रचना',5
secwvigenp1, 'रूप-रंग',5
secwvigenp1, 'रूप-रचना',5
secwvigenp1, 'रूप',5
secwvigenp1, 'रूपरंग',5
secwvigenp1, 'लक्ष्य',5
secwvigenp1, 'लगना',5
secwvigenp1, 'लंघना',5
secwvigenp1, 'लाग-लपेट',5
secwvigenp1, 'लागलपेट',5
secwvigenp1, 'लाघव',5
secwvigenp1, 'लुटाना',5
secwvigenp1, 'लुटिया_डुबाना',4
secwvigenp1, 'लुटिया_डुबोना',4
secwvigenp1, 'लेट',5
secwvigenp1, 'वित्त_व्यवस्था',3
secwvigenp1, 'विभु',5
secwvigenp1, 'विलंब',5
secwvigenp1, 'विश्वास',2
secwvigenp1, 'विश्वासघात',3
secwvigenp1, 'विस्फोट',4
secwvigenp1, 'विस्फोटक',3
secwvigenp1, 'वृद्ध_पुरुष',3
secwvigenp1, 'वृद्ध',5
secwvigenp1, 'व्यग्रता',3
secwvigenp1, 'व्यतिरेक',4
secwvigenp1, 'व्याज',5
secwvigenp1, 'शकल',5
secwvigenp1, 'शक्ल',5
secwvigenp1, 'शांत',5
secwvigenp1, 'शान्त',4
secwvigenp1, 'शिष्टि',4
secwvigenp1, 'शिष्टि',4
secwvigenp1, 'शुरुआत',4
secwvigenp1, 'शुरुवात',5
secwvigenp1, 'शुरू',5
secwvigenp1, 'श्रीगणेश',4
secwvigenp1, 'संक्षिप्तीकरण',3
secwvigenp1, 'संक्षेप',4
secwvigenp1, 'संगोपन',5
secwvigenp1, 'संघटन',5
secwvigenp1, 'संपुट',5
secwvigenp1, 'संपूर्ण',5
secwvigenp1, 'संबद्ध_होना',4
secwvigenp1, 'संबंध_होना',4
secwvigenp1, 'समायोग',5
secwvigenp1, 'समावेश',5
secwvigenp1, 'सम्पुट',5
secwvigenp1, 'सम्पूर्ण',5
secwvigenp1, 'संयुक्त_होना',5
secwvigenp1, 'संयोजन',5
secwvigenp1, 'संरचना',5
secwvigenp1, 'संलग्न_होना',4
secwvigenp1, 'संस्था',5
secwvigenp1, 'संस्थाओं',5
secwvigenp1, 'संस्थान',5
secwvigenp1, 'साइज',5
secwvigenp1, 'साइज़',4
secwvigenp1, 'साध्य',5
secwvigenp1, 'साबुत',5
secwvigenp1, 'साबूत',5
secwvigenp1, 'सिपारिश',4
secwvigenp1, 'सिफ़ारिश',4
secwvigenp1, 'सुगबुगाहट',1
secwvigenp1, 'स्थविर',5
secwvigenp1, 'स्थावर',5
secwvigenp1, 'स्थिर',5
secwvigenp1, 'स्फोट',4
secwvigenp1, 'स्यान',5
secwvigenp1, 'स्रोत',3
secwvigenp1, 'स्वरूप',5
secwvigenp1, 'हकारत',5
secwvigenp1, 'हक़ारत',5
secwvigenp1, 'हताशा',5
secwvigenp1, 'हाँकना',4
secwvigenp1, 'हाथ_आना',5
secwvigenp1, 'हाथ_लगना',5
secwvigenp1, 'हासिल_होना',5
secwvigenp1, 'हिकारत',5
secwvigenp1, 'हिक़ारत',5
secwvigenp1, 'हुकुम',5
secwvigenp1, 'हुकुम',5
secwvigenp1, 'हुक्म',3
secwvigenp1, 'हुक्म',4
secwvigenp1, 'हृष्ट',4
secwvigenp1, 'हेतु',5
secwvigenp1, 'होर',5
secwvigenp1,'अंतःग्रहण',3
secwvigenp1,'अनुज्ञा',3
secwvigenp1,'अनुज्ञा',5
secwvigenp1,'आक्साइड',3
secwvigenp1,'आगाज',5
secwvigenp1,'इतबार',5
secwvigenp1,'ईकानमी',3
secwvigenp1,'ऊपर_उछालना',3
secwvigenp1,'औद्योगिकी',4
secwvigenp1,'कदाचार',5
secwvigenp1,'कलाबाजी',5
secwvigenp1,'गद्दारी',4
secwvigenp1,'गिरफ़्तार',3
secwvigenp1,'ज़ख़्मी',4
secwvigenp1,'जन्म',5
secwvigenp1,'डोकरा',5
secwvigenp1,'ढपना',5
secwvigenp1,'ढाँचा',4
secwvigenp1,'नेशनल',4
secwvigenp1,'नैराश्य',4
secwvigenp1,'पारंपरिक',5
secwvigenp1,'पुस्तिकाओं',2
secwvigenp1,'प्रतिस्थापन',4
secwvigenp1,'प्रवाहहीन',5
secwvigenp1,'बेताबी',5
secwvigenp1,'ब्लास्ट',3
secwvigenp1,'मुद्दा',4
secwvigenp1,'मोहल्ला',4
secwvigenp1,'रणथंभौर',3
secwvigenp1,'लङ्घना',3
secwvigenp1,'विलम्ब',5
secwvigenp1,'शफरुक',4
secwvigenp1,'संक्षेपण',3
secwvigenp1,'संगठन',5
secwvigenp1,'संघर्षण',5
secwvigenp1,'सटना',5
secwvigenp1,'सिफारिश',4
secwvigenp2, 'अकत',1
secwvigenp2, 'अकल्याण',1
secwvigenp2, 'अकुशल',1
secwvigenp2, 'अखरावट',2
secwvigenp2, 'अखरावटी',1
secwvigenp2, 'अखिल',1
secwvigenp2, 'अंगज',2
secwvigenp2, 'अगुआ',1
secwvigenp2, 'अग्रगण्य',1
secwvigenp2, 'अग्रणी',1
secwvigenp2, 'अजोत',1
secwvigenp2, 'अटंबर',1
secwvigenp2, 'अटम',1
secwvigenp2, 'अटा',1
secwvigenp2, 'अटाल',1
secwvigenp2, 'अटाला',1
secwvigenp2, 'अठखेली',1
secwvigenp2, 'अतिकाल',1
secwvigenp2, 'अतिभाषी',1
secwvigenp2, 'अतिवक्ता',1
secwvigenp2, 'अतिवेला',1
secwvigenp2, 'अतीक्ष्ण',1
secwvigenp2, 'अतीव्र',1
secwvigenp2, 'अतुराई',1
secwvigenp2, 'अधिरथ',1
secwvigenp2, 'अधीरज',1
secwvigenp2, 'अधीरता',1
secwvigenp2, 'अधैर्य',1
secwvigenp2, 'अध्वर',1
secwvigenp2, 'अनंतर',1
secwvigenp2, 'अनंदी',1
secwvigenp2, 'अनन्तर',2
secwvigenp2, 'अनन्दी',1
secwvigenp2, 'अनय',2
secwvigenp2, 'अनवधि',1
secwvigenp2, 'अनवय',1
secwvigenp2, 'अनवरत',1
secwvigenp2, 'अनवस्थित',1
secwvigenp2, 'अनहित',1
secwvigenp2, 'अनिश',3
secwvigenp2, 'अनिष्ट',1
secwvigenp2, 'अनुक्षण',1
secwvigenp2, 'अनूक',1
secwvigenp2, 'अनेकता',5
secwvigenp2, 'अनेकत्व',3
secwvigenp2, 'अनै',1
secwvigenp2, 'अन्वय',5
secwvigenp2, 'अपेक्षा',5
secwvigenp2, 'अप्रबल',1
secwvigenp2, 'अप्राण',1
secwvigenp2, 'अंबर',5
secwvigenp2, 'अबार',3
secwvigenp2, 'अंबार',4
secwvigenp2, 'अबेर',1
secwvigenp2, 'अभिजन',1
secwvigenp2, 'अभिनिविष्टता',1
secwvigenp2, 'अभिलेख',2
secwvigenp2, 'अभिलेखों',3
secwvigenp2, 'अभिहास',2
secwvigenp2, 'अभ्यास',4
secwvigenp2, 'अमंगल',5
secwvigenp2, 'अमङ्गल',1
secwvigenp2, 'अमार',1
secwvigenp2, 'अमूक',1
secwvigenp2, 'अम्बर',5
secwvigenp2, 'अम्बार',5
secwvigenp2, 'अम्लान',1
secwvigenp2, 'अरिष्ट',1
secwvigenp2, 'अर्गल',1
secwvigenp2, 'अलसेट',1
secwvigenp2, 'अवधान',2
secwvigenp2, 'अवबोधक',1
secwvigenp2, 'अवयवी',1
secwvigenp2, 'अविच्छिन्न',3
secwvigenp2, 'अविरत',1
secwvigenp2, 'अविरामतः',5
secwvigenp2, 'अविश्रांत',1
secwvigenp2, 'अविश्रान्त',2
secwvigenp2, 'अविषाद',1
secwvigenp2, 'अवेर',1
secwvigenp2, 'अंश_संख्या',3
secwvigenp2, 'अंश',4
secwvigenp2, 'अंशक',1
secwvigenp2, 'अशंभु',1
secwvigenp2, 'अशम्भु',3
secwvigenp2, 'अशांतता',1
secwvigenp2, 'अशिव',1
secwvigenp2, 'अशेष',1
secwvigenp2, 'अश्मंत',1
secwvigenp2, 'अश्मन्त',1
secwvigenp2, 'अश्रुयस',1
secwvigenp2, 'अंस',4
secwvigenp2, 'असरार',5
secwvigenp2, 'अस्थिति',4
secwvigenp2, 'अस्थिरचित्तता',1
secwvigenp2, 'अस्थिरता',1
secwvigenp2, 'अहरह',1
secwvigenp2, 'अहर्निश',1
secwvigenp2, 'अहित',1
secwvigenp2, 'अहोरात्र',1
secwvigenp2, 'आकांक्षा',4
secwvigenp2, 'आकुंठित',1
secwvigenp2, 'आकुण्ठित',1
secwvigenp2, 'आठों_पहर',1
secwvigenp2, 'आतुरता',1
secwvigenp2, 'आतुरताई',1
secwvigenp2, 'आतुरतायी',1
secwvigenp2, 'आतुरी',1
secwvigenp2, 'आतुर्य',1
secwvigenp2, 'आत्म-संभव',5
secwvigenp2, 'आत्म-सम्भव',3
secwvigenp2, 'आत्मज',1
secwvigenp2, 'आत्मजात',1
secwvigenp2, 'आत्मनीन',1
secwvigenp2, 'आत्मप्रभव',1
secwvigenp2, 'आत्मभू',1
secwvigenp2, 'आत्मसंभव',4
secwvigenp2, 'आत्मसमुद्भव',1
secwvigenp2, 'आत्मसम्भव',4
secwvigenp2, 'आत्मोद्भव',1
secwvigenp2, 'आदत',5
secwvigenp2, 'आनंदी',1
secwvigenp2, 'आनन्दित',5
secwvigenp2, 'आनन्दी',1
secwvigenp2, 'आमिल',3
secwvigenp2, 'आमुदित',1
secwvigenp2, 'आमूलचूल',1
secwvigenp2, 'आमूलचूल',1
secwvigenp2, 'आमोद-प्रमोद',4
secwvigenp2, 'आमोदित',1
secwvigenp2, 'आमोदी',4
secwvigenp2, 'आम्नाय',1
secwvigenp2, 'आल',1
secwvigenp2, 'आलेख',3
secwvigenp2, 'आवली',1
secwvigenp2, 'आवश्यकता',5
secwvigenp2, 'आसंग',1
secwvigenp2, 'आसङ्ग',1
secwvigenp2, 'आहव',1
secwvigenp2, 'आह्लादित',4
secwvigenp2, 'इकतार',1
secwvigenp2, 'इज्या',1
secwvigenp2, 'इंद्र',4
secwvigenp2, 'इन्द्र',3
secwvigenp2, 'इबारत',5
secwvigenp2, 'इब्न',1
secwvigenp2, 'इष्टि',1
secwvigenp2, 'इसरार',5
secwvigenp2, 'इस्रार',4
secwvigenp2, 'उठते-बैठते',5
secwvigenp2, 'उतावलापन',5
secwvigenp2, 'उतावली',5
secwvigenp2, 'उत्कंठा',1
secwvigenp2, 'उत्कण्ठा',1
secwvigenp2, 'उद्विग्नता',1
secwvigenp2, 'उल्लसित',1
secwvigenp2, 'उल्लासित',1
secwvigenp2, 'उल्लासी',1
secwvigenp2, 'ऋत',1
secwvigenp2, 'एकदम',5
secwvigenp2, 'एकदम',5
secwvigenp2, 'एकाउंट_बुक',5
secwvigenp2, 'ओटर',1
secwvigenp2, 'औद्योगिकी',1
secwvigenp2, 'कटुभाषी',1
secwvigenp2, 'कंधा',5
secwvigenp2, 'कल',5
secwvigenp2, 'कलोल',1
secwvigenp2, 'कल्लोल',1
secwvigenp2, 'कविराज',5
secwvigenp2, 'कवेरा',1
secwvigenp2, 'कागज-पत्तर',3
secwvigenp2, 'काग़ज़-पत्र',5
secwvigenp2, 'कागज',5
secwvigenp2, 'काग़ज़',3
secwvigenp2, 'कातरता',1
secwvigenp2, 'काँधा',5
secwvigenp2, 'काम',5
secwvigenp2, 'कामिल',3
secwvigenp2, 'कार्यकर्ता',2
secwvigenp2, 'कार्यकर्त्ता',2
secwvigenp2, 'काष्ठकार',1
secwvigenp2, 'किलोल',1
secwvigenp2, 'किशोर',5
secwvigenp2, 'कुंठित',1
secwvigenp2, 'कुण्ठित',1
secwvigenp2, 'कुंद',1
secwvigenp2, 'कुन्द',1
secwvigenp2, 'कुभाषी',1
secwvigenp2, 'कुमार',5
secwvigenp2, 'कुल',3
secwvigenp2, 'कुल',1
secwvigenp2, 'कुँवर',4
secwvigenp2, 'कुंवर',3
secwvigenp2, 'कूट_पद',1
secwvigenp2, 'कूट_व्यंग्य',1
secwvigenp2, 'कूट',1
secwvigenp2, 'कृत',1
secwvigenp2, 'केलि',1
secwvigenp2, 'कौतुक',4
secwvigenp2, 'क्रमागत',1
secwvigenp2, 'क्रीड़ा',2
secwvigenp2, 'क्लासिकीय',1
secwvigenp2, 'खटिया',4
secwvigenp2, 'खंड',1
secwvigenp2, 'खण्ड',1
secwvigenp2, 'खाट',2
secwvigenp2, 'खाता',5
secwvigenp2, 'खाती',3
secwvigenp2, 'खानदान',5
secwvigenp2, 'ख़ानदान',5
secwvigenp2, 'खिलवाड़',5
secwvigenp2, 'खुश',4
secwvigenp2, 'ख़ुश',1
secwvigenp2, 'खुशदिल',1
secwvigenp2, 'खुशमिज़ाज',5
secwvigenp2, 'खेल',4
secwvigenp2, 'खेलवाड़',4
secwvigenp2, 'गंज',2
secwvigenp2, 'गत्ता',1
secwvigenp2, 'गरज',1
secwvigenp2, 'ग़रज़',5
secwvigenp2, 'गँवई',1
secwvigenp2, 'गँवार',3
secwvigenp2, 'गिरि_शिखर',1
secwvigenp2, 'गुठला',1
secwvigenp2, 'ग्रामवासी',1
secwvigenp2, 'ग्रामीण',3
secwvigenp2, 'ग्राम्य',2
secwvigenp2, 'घराना',1
secwvigenp2, 'घानी',2
secwvigenp2, 'चय',1
secwvigenp2, 'चरित्र',5
secwvigenp2, 'चलचित्ता',5
secwvigenp2, 'चाक्रिक',2
secwvigenp2, 'चारण',1
secwvigenp2, 'चारपाई',5
secwvigenp2, 'चिर',4
secwvigenp2, 'चिरंजी',1
secwvigenp2, 'चिरंजीव',1
secwvigenp2, 'चुहल',3
secwvigenp2, 'चोटी',5
secwvigenp2, 'चौबीसों_घंटे',5
secwvigenp2, 'छटपटी',1
secwvigenp2, 'जखीरा',5
secwvigenp2, 'जंतर',5
secwvigenp2, 'जंत्री',1
secwvigenp2, 'जनम-जनम',5
secwvigenp2, 'जनमुरीदी',1
secwvigenp2, 'जन्तर',5
secwvigenp2, 'जन्त्री',1
secwvigenp2, 'जन्म-जन्म',5
secwvigenp2, 'जन्म-जन्मांतर',1
secwvigenp2, 'जन्म-जन्मान्तर',1
secwvigenp2, 'जरूरत',5
secwvigenp2, 'ज़रूरत',5
secwvigenp2, 'जात',5
secwvigenp2, 'जाया',1
secwvigenp2, 'जीवंतता',1
secwvigenp2, 'जीवन्तता',1
secwvigenp2, 'झाड़ू_लगाना',5
secwvigenp2, 'टुकड़ा',5
secwvigenp2, 'टूरिजम',1
secwvigenp2, 'टूरिज्म',1
secwvigenp2, 'टेक्नालजी',5
secwvigenp2, 'टेक्नॉलजी',5
secwvigenp2, 'टेक्नॉलॉजी',5
secwvigenp2, 'टेक्नॉलोजी',5
secwvigenp2, 'टेक्नोलोजी',5
secwvigenp2, 'टेव',1
secwvigenp2, 'ठिठोली',2
secwvigenp2, 'ठीक',5
secwvigenp2, 'ठीक',5
secwvigenp2, 'डावाँडोलपन',4
secwvigenp2, 'डावांडोलपन',4
secwvigenp2, 'डिगरी',5
secwvigenp2, 'डिग्री',4
secwvigenp2, 'डुकरिया',1
secwvigenp2, 'डोकरी',1
secwvigenp2, 'डोर',4
secwvigenp2, 'डोरा',4
secwvigenp2, 'ढब',1
secwvigenp2, 'ढेर',3
secwvigenp2, 'तक्षक',1
secwvigenp2, 'तक्षण',3
secwvigenp2, 'तक्षा',5
secwvigenp2, 'तंतु',1
secwvigenp2, 'तंत्र',3
secwvigenp2, 'तनय',1
secwvigenp2, 'तनुज',3
secwvigenp2, 'तनुभव',3
secwvigenp2, 'तनुरुह',1
secwvigenp2, 'तनू',1
secwvigenp2, 'तनूज',1
secwvigenp2, 'तनूद्भव',1
secwvigenp2, 'तनूरुह',1
secwvigenp2, 'तनोज',1
secwvigenp2, 'तनौज',1
secwvigenp2, 'तन्तु',1
secwvigenp2, 'तन्त्र',3
secwvigenp2, 'तफरीह',5
secwvigenp2, 'तफ़रीह',5
secwvigenp2, 'तमाम',5
secwvigenp2, 'तरखान',5
secwvigenp2, 'तहरीर',5
secwvigenp2, 'तहरीर',5
secwvigenp2, 'तागा',1
secwvigenp2, 'ताबड़तोड़',5
secwvigenp2, 'तुलना',5
secwvigenp2, 'तुष्ट',1
secwvigenp2, 'दनादन',5
secwvigenp2, 'दफ़्ती',2
secwvigenp2, 'दरकार',5
secwvigenp2, 'दस्तावेज',5
secwvigenp2, 'दस्तावेज़',4
secwvigenp2, 'दायदवत्',3
secwvigenp2, 'दिन_रात',5
secwvigenp2, 'दिन-रात',5
secwvigenp2, 'दिनरात',5
secwvigenp2, 'दिमाग-चट',5
secwvigenp2, 'दिमागचट',5
secwvigenp2, 'दिलशाद',5
secwvigenp2, 'दिल्लगी',5
secwvigenp2, 'दुर्बल',1
secwvigenp2, 'देर-सवेर',2
secwvigenp2, 'देर',5
secwvigenp2, 'देरी',5
secwvigenp2, 'देहाती',5
secwvigenp2, 'धड़ाधड़',1
secwvigenp2, 'धागा',5
secwvigenp2, 'धुरंधर',5
secwvigenp2, 'धुरन्धर',4
secwvigenp2, 'धोरी',1
secwvigenp2, 'नंदन',2
secwvigenp2, 'नन्दन',1
secwvigenp2, 'नसल',5
secwvigenp2, 'नस्ल',5
secwvigenp2, 'निखिल',5
secwvigenp2, 'नितांत',2
secwvigenp2, 'नितांत',1
secwvigenp2, 'नितान्त',1
secwvigenp2, 'नितान्त',2
secwvigenp2, 'नित्य_प्रति',1
secwvigenp2, 'नित्य',4
secwvigenp2, 'नित्यदा',2
secwvigenp2, 'निधुवन',4
secwvigenp2, 'निरंतर',2
secwvigenp2, 'निरन्तर',2
secwvigenp2, 'निराशा',5
secwvigenp2, 'निर्जीव',5
secwvigenp2, 'निर्मित',3
secwvigenp2, 'निर्वाचक',1
secwvigenp2, 'निशिदिन',1
secwvigenp2, 'निशिवासर',1
secwvigenp2, 'निशुल्क',2
secwvigenp2, 'निश्शुल्क',2
secwvigenp2, 'निस-वासर',2
secwvigenp2, 'निसवासर',1
secwvigenp2, 'निस्तेज',1
secwvigenp2, 'निस्तेज़',1
secwvigenp2, 'निहित',1
secwvigenp2, 'नैराश्य',3
secwvigenp2, 'पट्टी',1
secwvigenp2, 'पत्नीभक्ति',1
secwvigenp2, 'पत्र',4
secwvigenp2, 'परन',1
secwvigenp2, 'परनि',1
secwvigenp2, 'परम्परागत',1
secwvigenp2, 'परितुष्ट',1
secwvigenp2, 'परिभ्रमण',1
secwvigenp2, 'परिहास',1
secwvigenp2, 'पर्णीत',1
secwvigenp2, 'पर्यटन',1
secwvigenp2, 'पर्वत_चोटी',1
secwvigenp2, 'पर्वत_शिखर',1
secwvigenp2, 'पर्वत_शृंग',1
secwvigenp2, 'पर्वत_श्रृंग',1
secwvigenp2, 'पर्वत-शृंग',1
secwvigenp2, 'पर्वत-श्रृंग',1
secwvigenp2, 'पारंपरिक',5
secwvigenp2, 'पारम्परिक',5
secwvigenp2, 'पिन्ना',1
secwvigenp2, 'पुत्र',3
secwvigenp2, 'पुरजा',3
secwvigenp2, 'पुरज़ा',5
secwvigenp2, 'पुर्जा',1
secwvigenp2, 'पुर्ज़ा',1
secwvigenp2, 'पुर्तगाल-वासी',5
secwvigenp2, 'पुर्तगाली_भाषा',5
secwvigenp2, 'पुर्तगाली-भाषा',5
secwvigenp2, 'पुर्तगाली',5
secwvigenp2, 'पुलकित',1
secwvigenp2, 'पूत',4
secwvigenp2, 'पूरा_का_पूरा',5
secwvigenp2, 'पूरा',5
secwvigenp2, 'पूरी_तरह_से',5
secwvigenp2, 'पूरी_तरह_से',5
secwvigenp2, 'पूर्ण_रूप_से',5
secwvigenp2, 'पूर्ण_रूप_से',5
secwvigenp2, 'पूर्ण',1
secwvigenp2, 'पूर्णतः',1
secwvigenp2, 'पूर्णतः',1
secwvigenp2, 'पूर्णतया',1
secwvigenp2, 'पूर्णतया',1
secwvigenp2, 'पूर्णरुपेण',1
secwvigenp2, 'पूर्णरुपेण',3
secwvigenp2, 'पेंग',1
secwvigenp2, 'पेंगा',1
secwvigenp2, 'पेंगिया_मैना',1
secwvigenp2, 'पेंगिया',1
secwvigenp2, 'पेपर',5
secwvigenp2, 'पोर्चगीज़',5
secwvigenp2, 'पोर्तगीज़',3
secwvigenp2, 'प्रकृत',3
secwvigenp2, 'प्रणीत',1
secwvigenp2, 'प्रतिक्षण',5
secwvigenp2, 'प्रतीत',1
secwvigenp2, 'प्रधान',3
secwvigenp2, 'प्रफुलित',1
secwvigenp2, 'प्रफुल्ल',1
secwvigenp2, 'प्रफुल्लित',1
secwvigenp2, 'प्रभाग',3
secwvigenp2, 'प्रमुख',1
secwvigenp2, 'प्रमुदित',1
secwvigenp2, 'प्रलापी',1
secwvigenp2, 'प्रलेख',3
secwvigenp2, 'प्रसन्न',1
secwvigenp2, 'प्रसन्नचित्त',4
secwvigenp2, 'प्रसन्नमना',1
secwvigenp2, 'प्रसन्नमुख',1
secwvigenp2, 'प्रहर्षित',1
secwvigenp2, 'प्रहसन',1
secwvigenp2, 'प्राग्भार',1
secwvigenp2, 'प्राजक',1
secwvigenp2, 'प्राजिता',1
secwvigenp2, 'प्राणहीन',1
secwvigenp2, 'प्रैक्टिस',1
secwvigenp2, 'प्रौद्योगिकी',2
secwvigenp2, 'फरज़ंद',5
secwvigenp2, 'फरजंद',5
secwvigenp2, 'फरजन्द',5
secwvigenp2, 'फरज़न्द',5
secwvigenp2, 'फरजिंद',5
secwvigenp2, 'फरज़िंद',5
secwvigenp2, 'फरजिन्द',2
secwvigenp2, 'फरज़िन्द',3
secwvigenp2, 'फर्ज़ंद',2
secwvigenp2, 'फर्जंद',4
secwvigenp2, 'फर्ज़न्द',3
secwvigenp2, 'फर्जंन्द',2
secwvigenp2, 'फर्जिंद',2
secwvigenp2, 'फर्ज़िंद',1
secwvigenp2, 'फर्जिन्द',1
secwvigenp2, 'फर्ज़िन्द',3
secwvigenp2, 'बकवादी',1
secwvigenp2, 'बच्चा',5
secwvigenp2, 'बढ़ई',1
secwvigenp2, 'बदजबान',1
secwvigenp2, 'बदज़बान',1
secwvigenp2, 'बदलगाम',1
secwvigenp2, 'बंदी',5
secwvigenp2, 'बंदीजन',1
secwvigenp2, 'बराबर',5
secwvigenp2, 'बंस',1
secwvigenp2, 'बहारना',4
secwvigenp2, 'बही-खाता',5
secwvigenp2, 'बही',4
secwvigenp2, 'बहीखाता',5
secwvigenp2, 'बाजा',5
secwvigenp2, 'बात',5
secwvigenp2, 'बातूनी',5
secwvigenp2, 'बान',5
secwvigenp2, 'बाल',5
secwvigenp2, 'बिना_मूल्य',5
secwvigenp2, 'बिलकुल',5
secwvigenp2, 'बिलकुल',5
secwvigenp2, 'बिल्कुल',5
secwvigenp2, 'बिल्कुल',5
secwvigenp2, 'बुज़ुर्गिन',1
secwvigenp2, 'बुड्ढी',5
secwvigenp2, 'बुढ़िया',5
secwvigenp2, 'बुहार',1
secwvigenp2, 'बुहारना',1
secwvigenp2, 'बूढ़ी',5
secwvigenp2, 'बेक़रारी',5
secwvigenp2, 'बेचैनी',5
secwvigenp2, 'बेटा',5
secwvigenp2, 'बेताबी',5
secwvigenp2, 'बेर',2
secwvigenp2, 'बेसब्री',5
secwvigenp2, 'भंग',4
secwvigenp2, 'भङ्ग',1
secwvigenp2, 'भट्ट',3
secwvigenp2, 'भर',3
secwvigenp2, 'भर',1
secwvigenp2, 'भर',1
secwvigenp2, 'भाग',4
secwvigenp2, 'भाट',2
secwvigenp2, 'भेइ',3
secwvigenp2, 'भेउ',1
secwvigenp2, 'भेद',4
secwvigenp2, 'भोंतरा',1
secwvigenp2, 'भोथरा',1
secwvigenp2, 'भोथरी',1
secwvigenp2, 'मख',1
secwvigenp2, 'मंख',1
secwvigenp2, 'मगजचट',5
secwvigenp2, 'मगध',2
secwvigenp2, 'मजाक',5
secwvigenp2, 'मज़ाक़',4
secwvigenp2, 'मंझा',4
secwvigenp2, 'मतदाताओं',2
secwvigenp2, 'मद',4
secwvigenp2, 'मंद',1
secwvigenp2, 'मंदा',4
secwvigenp2, 'मन्द',3
secwvigenp2, 'मन्दा',4
secwvigenp2, 'मर्म',1
secwvigenp2, 'मश्क',4
secwvigenp2, 'मश्क़',5
secwvigenp2, 'मसखरी',5
secwvigenp2, 'मसख़री',5
secwvigenp2, 'मस्खरी',4
secwvigenp2, 'मस्ख़री',5
secwvigenp2, 'मायूसी',5
secwvigenp2, 'मुकाबला',5
secwvigenp2, 'मुक़ाबला',5
secwvigenp2, 'मुकाबिला',5
secwvigenp2, 'मुक़ाबिला',5
secwvigenp2, 'मुखर',1
secwvigenp2, 'मुखरित',1
secwvigenp2, 'मुखिया',1
secwvigenp2, 'मुख्य',4
secwvigenp2, 'मुड्ढा',1
